year,읍면동명,자치구,선거인수,새누리당,더불어민주당,국민의당,독거노인수,유년부양비,노년부양비,노령화지수,사업체수,종사자수,사업체 창업률,기초수급자인원수,보육시설,금융기관,사업체 평균연령,장애등급별 장애인현황,인구,면적,인구밀도
2016,쌍문2동,도봉구,17402,3970.0,3456,1914.0,755.0,13.8,19.9,144.4,1308,5503.0,14.07,798,627.0,1.0,6.999,929.0,21104,0.54,39081
2016,쌍문4동,도봉구,16090,4084.0,3738,1852.0,399.0,16.0,14.6,91.2,616,1922.0,14.45,184,363.0,2.0,7.6670000000000025,668.0,20763,0.52,39929
2016,방학1동,도봉구,25293,6268.0,4807,2887.0,986.0,13.3,18.9,142.3,2330,10831.0,14.25,1141,982.0,6.0,6.9170000000000025,1439.0,31371,0.69,45465
2016,방학2동,도봉구,18358,4203.0,3137,1983.0,934.0,12.8,21.0,163.9,1244,3029.0,12.7,1867,920.0,4.0,7.999,1183.0,22391,0.74,30258
2016,방학3동,도봉구,24060,6252.0,5934,2604.0,646.0,17.4,16.4,93.9,871,3127.0,10.68,285,847.0,3.0,8.167,1014.0,30448,2.64,11533
2016,도봉1동,도봉구,19899,5195.0,3432,2111.0,1135.0,11.1,27.6,250.1,1701,6063.0,12.58,1016,697.0,2.0,8.833,1476.0,23628,8.72,2710
2016,도봉2동,도봉구,24385,6524.0,5352,3000.0,953.0,15.1,24.2,160.5,1439,6722.0,12.44,745,1025.0,3.0,7.4170000000000025,1406.0,29224,0.83,35210
2016,용신동,동대문구,27097,5377.0,5919,2511.0,1488.0,10.6,20.8,196.6,5820,32819.0,10.34,1164,747.0,12.0,9.917,1479.0,33484,1.61,20798
2016,제기동,동대문구,22439,5013.0,4848,2099.0,1442.0,10.4,22.5,216.5,4739,11977.0,8.06,1074,649.0,9.0,11.75,1314.0,28551,1.18,24196
2016,청량리동,동대문구,19616,5319.0,4173,1554.0,1363.0,11.2,28.0,249.9,1683,8132.0,9.74,1250,505.0,5.0,10.833,1384.0,23560,1.2,19633
2016,회기동,동대문구,9655,1937.0,2951,765.0,322.0,9.7,13.7,141.7,988,9709.0,17.0,209,222.0,6.0,8.25,315.0,12587,0.76,16562
2016,휘경1동,동대문구,11961,2474.0,2657,997.0,476.0,8.6,17.7,206.2,1027,4606.0,10.22,397,371.0,2.0,9.334,616.0,14964,0.63,23752
2016,휘경2동,동대문구,19929,4428.0,5494,1752.0,643.0,14.8,16.5,111.7,1197,4977.0,9.02,405,687.0,2.0,9.999,860.0,25467,1.05,24254
2016,이문1동,동대문구,24353,5175.0,5470,2114.0,1001.0,9.4,17.1,182.4,1486,6849.0,12.25,900,547.0,2.0,8.999,1287.0,32045,1.04,30813
2016,이문2동,동대문구,17684,3900.0,4665,1714.0,655.0,16.9,19.2,113.9,729,2257.0,11.25,731,679.0,4.0,9.75,1031.0,22692,0.69,32887
2016,전농1동,동대문구,25078,5411.0,7709,0.0,1420.0,13.6,21.3,156.3,2178,8303.0,13.04,1410,633.0,2.0,8.5,1576.0,30779,1.21,25437
2016,전농2동,동대문구,16612,3799.0,5950,0.0,527.0,17.3,19.7,114.2,875,4824.0,9.26,582,423.0,4.0,10.083,875.0,20793,0.86,24178
2016,답십리1동,동대문구,20915,4494.0,7017,0.0,648.0,16.5,17.1,103.5,2242,10402.0,9.9,630,858.0,7.0,10.334000000000001,958.0,24846,0.79,31451
2016,답십리2동,동대문구,23496,5424.0,7918,0.0,924.0,14.8,20.1,136.1,2055,6059.0,8.18,969,925.0,1.0,10.334000000000001,1439.0,30291,0.85,35636
2016,장안1동,동대문구,30890,6428.0,9628,0.0,913.0,15.1,16.6,110.1,4539,21790.0,11.37,903,1372.0,10.0,9.25,1552.0,38812,1.25,31050
2016,장안2동,동대문구,25288,5564.0,8279,0.0,748.0,18.9,16.9,89.7,3204,11468.0,12.86,721,948.0,3.0,8.167,1223.0,31441,1.09,28845
2016,노량진1동,동작구,26568,5857.0,5866,3861.0,941.0,14.1,19.4,136.9,2148,9310.0,12.15,570,653.0,5.0,11.25,1228.0,33400,1.58,21139
2016,노량진2동,동작구,13099,2729.0,2533,1778.0,671.0,8.1,20.9,259.0,1554,6340.0,12.29,538,233.0,4.0,12.417,646.0,14949,0.64,23358
2016,상도2동,동작구,20280,4361.0,4363,2958.0,951.0,15.9,17.1,107.2,1287,4543.0,13.68,378,716.0,4.0,9.75,931.0,27817,0.98,28385
2016,상도3동,동작구,21262,4046.0,4592,3273.0,727.0,13.4,18.9,141.2,946,2683.0,12.37,637,854.0,3.0,11.167,1132.0,26041,0.6,43402
2016,상도4동,동작구,23461,4242.0,4814,3152.0,1032.0,14.3,18.0,126.2,983,2910.0,10.48,794,921.0,1.0,11.833,1290.0,30501,0.75,40668
2016,대방동,동작구,30133,6326.0,6522,4716.0,990.0,17.0,15.3,89.9,1660,12152.0,12.47,1072,745.0,5.0,10.417,1592.0,40656,1.55,26230
2016,신대방1동,동작구,19328,4439.0,4095,2974.0,604.0,17.1,14.7,85.9,1060,4364.0,12.92,302,626.0,3.0,9.917,801.0,27939,0.62,45063
2016,신대방2동,동작구,16606,3614.0,3590,2520.0,500.0,19.0,16.8,88.3,1219,24086.0,12.47,327,559.0,7.0,9.583,744.0,21461,1.03,20836
2016,상도1동,동작구,37685,10017.0,7738,5599.0,1339.0,15.2,15.8,104.1,1704,8381.0,11.03,839,1134.0,5.0,9.917,1551.0,48245,1.51,31950
2016,흑석동,동작구,27515,7824.0,4873,3523.0,1129.0,13.0,19.8,151.8,1495,10142.0,11.77,575,878.0,6.0,10.833,1227.0,35115,1.68,20902
2016,사당1동,동작구,19920,4459.0,3922,3297.0,622.0,8.9,15.9,179.4,1845,9566.0,13.88,366,741.0,10.0,8.75,789.0,23961,0.79,30330
2016,사당2동,동작구,24979,7181.0,4723,3710.0,844.0,14.5,19.7,135.8,1651,5818.0,15.02,380,607.0,2.0,8.667,906.0,30105,2.75,10947
2016,사당3동,동작구,19577,5813.0,3455,3104.0,585.0,16.0,19.9,124.7,1005,4316.0,10.65,237,557.0,1.0,11.5,773.0,24625,0.92,26766
2016,사당4동,동작구,12642,3212.0,2392,2305.0,469.0,12.1,18.9,155.3,684,1738.0,11.26,303,457.0,1.0,10.25,538.0,15043,0.38,39587
2016,사당5동,동작구,10867,2796.0,2130,1776.0,347.0,15.5,17.2,110.6,506,1709.0,11.26,255,318.0,4.0,10.999,498.0,13389,0.57,23489
2016,공덕동,마포구,31165,6063.0,9019,1875.0,1378.0,12.9,17.9,139.2,2764,18875.0,13.35,783,725.0,10.0,9.25,1527.0,39705,1.01,39312
2016,아현동,마포구,22788,4884.0,7539,1139.0,527.0,16.9,14.3,84.9,1745,12598.0,12.72,472,817.0,8.0,8.583,712.0,26250,0.76,34539
2016,도화동,마포구,18992,4234.0,6248,1080.0,645.0,15.6,19.1,122.6,2012,15583.0,13.02,387,423.0,8.0,9.083,781.0,23387,0.62,37721
2016,용강동,마포구,16684,3689.0,5980,838.0,623.0,22.0,15.4,69.9,2608,19216.0,13.69,231,436.0,9.0,8.417,599.0,22535,0.84,26827
2016,대흥동,마포구,11490,1966.0,3284,664.0,515.0,7.5,15.9,213.0,1583,9646.0,12.57,281,208.0,6.0,9.0,451.0,14223,0.88,16163
2016,염리동,마포구,11827,2197.0,3433,587.0,476.0,13.3,18.6,140.0,720,3618.0,15.0,316,318.0,4.0,9.417,442.0,12033,0.43,27984
2016,신수동,마포구,16229,3406.0,5455,883.0,527.0,16.5,17.2,103.7,1174,5334.0,14.82,253,496.0,1.0,8.917,712.0,22093,0.78,28324
2016,서강동,마포구,20777,4363.0,5515,1835.0,535.0,15.1,13.5,89.0,1699,11958.0,17.36,215,772.0,4.0,6.5829999999999975,712.0,26362,1.45,18181
2016,서교동,마포구,23015,3979.0,5749,1869.0,614.0,8.6,14.4,167.7,9536,62203.0,17.71,279,451.0,23.0,6.1670000000000025,744.0,27798,1.65,16847
2016,합정동,마포구,15918,2996.0,3785,1348.0,525.0,13.6,15.4,112.9,2049,14716.0,16.4,362,391.0,4.0,7.25,594.0,20272,1.69,11995
2016,망원1동,마포구,18564,3353.0,4216,1766.0,720.0,12.7,17.9,140.1,1771,4705.0,13.44,598,584.0,2.0,9.334,852.0,22292,1.14,19554
2016,망원2동,마포구,16301,3334.0,3840,1666.0,492.0,16.9,17.6,104.0,1362,5226.0,14.98,383,662.0,3.0,8.583,812.0,20494,0.67,30588
2016,연남동,마포구,15406,2869.0,3855,1327.0,462.0,10.1,16.3,162.1,1506,5926.0,20.45,210,467.0,1.0,6.5,575.0,18592,0.65,28603
2016,성산1동,마포구,16797,2916.0,3818,1536.0,538.0,13.4,16.2,121.4,1539,11078.0,11.18,430,369.0,2.0,9.083,683.0,20838,0.8,26048
2016,성산2동,마포구,30740,6172.0,7928,3138.0,1313.0,18.4,17.7,96.1,1782,11771.0,11.28,1590,1254.0,4.0,9.083,1970.0,40199,2.07,19420
2016,상암동,마포구,24177,4970.0,6893,2543.0,378.0,26.5,14.1,53.2,2341,38152.0,20.5,588,1330.0,12.0,6.0829999999999975,1226.0,33814,8.4,4025
2016,충현동,서대문구,15158,3700.0,4197,0.0,760.0,11.0,20.3,185.5,1812,25628.0,10.87,408,594.0,7.0,10.417,751.0,19212,1.12,17154
2016,천연동,서대문구,15554,4164.0,5409,0.0,872.0,18.4,21.5,116.7,922,2835.0,8.89,535,498.0,1.0,10.417,784.0,19915,0.97,20531
2016,북아현동,서대문구,10083,2523.0,3164,0.0,484.0,13.1,18.6,141.6,790,2099.0,14.05,289,425.0,2.0,10.167,518.0,12993,0.46,28246
2016,신촌동,서대문구,15787,2742.0,4883,0.0,528.0,8.5,11.0,128.9,3642,37929.0,15.73,496,495.0,13.0,7.25,507.0,23077,2.63,8775
2016,연희동,서대문구,31740,7549.0,10211,0.0,1245.0,11.9,18.6,156.6,2248,11127.0,9.34,611,769.0,8.0,9.417,1392.0,41430,3.05,13584
2016,홍제1동,서대문구,19130,4945.0,6380,0.0,832.0,14.8,21.5,144.8,1119,4489.0,11.8,462,543.0,2.0,9.833,951.0,24982,1.23,20311
2016,홍제2동,서대문구,12579,3563.0,4428,0.0,498.0,14.6,21.2,144.8,590,1677.0,10.17,343,421.0,1.0,8.917,644.0,15247,1.05,14521
2016,홍제3동,서대문구,15662,3733.0,4360,978.0,760.0,12.5,24.5,195.7,1255,3790.0,9.56,556,491.0,3.0,11.25,920.0,19418,0.81,23973
2016,홍은1동,서대문구,19617,5068.0,5529,1151.0,897.0,14.2,22.8,160.9,981,2470.0,12.84,603,449.0,1.0,10.583,1037.0,23846,1.58,15092
2016,홍은2동,서대문구,23728,5412.0,6411,1369.0,891.0,13.8,20.2,146.8,1168,5372.0,13.27,784,474.0,4.0,9.917,1307.0,30606,2.06,14857
2016,남가좌1동,서대문구,10513,2632.0,3650,643.0,340.0,26.1,15.8,60.3,733,2047.0,16.51,168,381.0,3.0,11.167,511.0,16929,0.51,33194
2016,남가좌2동,서대문구,21743,4879.0,6399,1326.0,826.0,14.1,21.2,150.5,1308,4207.0,13.99,724,611.0,4.0,9.083,1039.0,23539,0.77,30570
2016,북가좌1동,서대문구,15498,4075.0,4525,1156.0,388.0,19.9,18.0,90.3,642,3126.0,14.02,267,461.0,2.0,8.667,721.0,19873,0.52,38217
2016,북가좌2동,서대문구,27555,5843.0,7454,2102.0,1161.0,14.2,20.1,142.1,2330,7183.0,7.73,843,699.0,4.0,11.667,1544.0,34804,0.84,41433
2016,잠원동,서초구,25413,8373.0,4004,1942.0,695.0,19.4,12.2,63.1,2273,16956.0,12.19,172,417.0,11.0,8.083,607.0,35035,1.76,19906
2016,반포본동,서초구,9374,3638.0,1433,771.0,252.0,22.8,18.5,81.2,677,2727.0,13.0,9,16.0,5.0,9.833,195.0,12961,1.01,12833
2016,반포1동,서초구,23648,6433.0,3446,1768.0,545.0,19.5,11.4,58.1,1517,8836.0,14.83,196,427.0,11.0,7.0829999999999975,546.0,30431,1.0,30431
2016,반포2동,서초구,14071,5606.0,1895,1127.0,322.0,28.2,15.6,55.2,452,2841.0,10.4,13,590.0,6.0,9.083,352.0,23491,1.35,17401
2016,반포3동,서초구,15295,5610.0,2255,1266.0,381.0,23.3,14.3,61.3,922,7073.0,13.45,18,457.0,5.0,9.334,344.0,19259,1.28,15046
2016,반포4동,서초구,15271,5104.0,2355,1168.0,359.0,20.9,14.4,68.8,3594,32423.0,11.77,56,832.0,19.0,9.083,363.0,20561,1.43,14378
2016,방배본동,서초구,16633,5566.0,2736,1410.0,413.0,19.5,15.9,81.4,1670,10580.0,13.59,162,131.0,6.0,8.167,492.0,21956,0.67,32770
2016,방배1동,서초구,13905,4028.0,2707,1324.0,385.0,14.1,16.7,118.2,1767,14930.0,12.85,176,146.0,5.0,8.334,454.0,17202,0.7,24574
2016,방배4동,서초구,20048,6077.0,3798,1845.0,523.0,17.6,15.3,86.9,2384,14073.0,10.99,213,497.0,13.0,8.75,671.0,26497,0.98,27038
2016,서초1동,서초구,16838,4758.0,3186,1311.0,439.0,17.0,14.8,87.1,3626,29810.0,12.47,226,668.0,13.0,8.999,448.0,21388,1.42,15062
2016,서초2동,서초구,16469,4924.0,2972,1212.0,400.0,17.3,14.1,81.3,4406,48060.0,14.55,76,679.0,31.0,8.25,358.0,21239,1.24,17128
2016,서초3동,서초구,24265,6998.0,4288,1925.0,623.0,12.9,16.7,129.4,7466,74335.0,14.26,192,549.0,32.0,8.667,644.0,30123,2.93,10281
2016,서초4동,서초구,21054,7134.0,3398,1444.0,442.0,24.3,15.0,61.8,2916,27163.0,15.33,32,176.0,17.0,7.8329999999999975,405.0,29019,0.88,32976
2016,방배2동,서초구,22494,5809.0,4736,2234.0,706.0,13.1,17.7,135.8,1957,17422.0,11.65,339,640.0,2.0,8.167,904.0,27735,1.93,14370
2016,방배3동,서초구,19149,5774.0,3549,1633.0,518.0,13.8,17.5,127.3,1222,13934.0,10.88,267,419.0,4.0,10.75,588.0,24055,2.4,10023
2016,양재1동,서초구,35222,8392.0,8793,2991.0,882.0,23.7,15.5,65.5,3631,46647.0,11.73,1537,1613.0,14.0,9.167,1953.0,47744,5.76,8289
2016,양재2동,서초구,19129,3820.0,4728,1627.0,476.0,14.8,12.2,82.1,5257,50006.0,10.54,368,545.0,15.0,9.25,664.0,23796,7.58,3139
2016,내곡동,서초구,14156,3643.0,3514,1164.0,450.0,24.5,19.6,80.0,667,9411.0,13.34,621,1151.0,1.0,11.417,884.0,18985,12.68,1497
2016,성북동,성북구,14695,3258.0,3995,1093.0,608.0,13.0,20.8,159.5,1107,5286.0,13.1,370,240.0,4.0,10.833,597.0,18331,2.86,6409
2016,삼선동,성북구,23038,4800.0,6370,1926.0,898.0,13.3,18.1,136.1,1849,10526.0,12.76,781,526.0,8.0,9.667,981.0,27510,0.92,29902
2016,동선동,성북구,13902,2531.0,4108,1104.0,506.0,10.0,15.4,153.5,1936,10556.0,17.46,336,405.0,3.0,7.75,553.0,16770,0.73,22973
2016,돈암2동,성북구,17562,4402.0,5243,1488.0,400.0,22.5,15.6,69.4,398,2168.0,13.32,239,530.0,4.0,10.167,652.0,23681,0.48,49335
2016,안암동,성북구,13662,2531.0,3645,1189.0,497.0,7.2,13.4,185.8,1462,12928.0,13.34,335,408.0,6.0,8.833,618.0,18211,1.33,13692
2016,보문동,성북구,12200,2492.0,2692,1028.0,539.0,10.9,17.4,159.1,1303,5195.0,12.74,380,300.0,4.0,9.667,605.0,15069,0.56,26909
2016,정릉1동,성북구,14671,3409.0,4076,1458.0,472.0,18.6,18.6,99.9,732,2053.0,12.84,345,616.0,4.0,10.334000000000001,690.0,19273,0.44,43802
2016,정릉2동,성북구,19340,4253.0,4886,1688.0,791.0,16.5,21.0,127.2,900,2871.0,12.22,639,349.0,3.0,10.5,970.0,24609,1.17,21033
2016,정릉3동,성북구,13414,3004.0,2901,1054.0,777.0,10.9,22.0,201.0,667,4319.0,9.6,678,566.0,1.0,13.167,773.0,17630,3.71,4752
2016,정릉4동,성북구,21851,4579.0,5808,1956.0,830.0,17.8,19.9,112.1,929,4283.0,12.49,772,986.0,4.0,10.583,1046.0,27818,3.13,8888
2016,길음1동,성북구,27211,5712.0,9264,2457.0,580.0,28.0,14.8,52.8,968,3525.0,13.74,503,1126.0,6.0,8.667,1057.0,37908,0.79,47985
2016,돈암1동,성북구,13529,2759.0,3301,1831.0,472.0,15.4,18.9,122.4,394,1788.0,9.9,426,358.0,4.0,10.25,637.0,17007,0.49,34708
2016,길음2동,성북구,12921,2280.0,3066,1395.0,448.0,15.6,21.2,135.3,1296,4987.0,13.58,330,281.0,2.0,8.334,532.0,13173,0.58,22712
2016,종암동,성북구,33014,6067.0,7925,4352.0,1258.0,17.2,17.6,102.3,2048,7309.0,12.45,1062,1409.0,2.0,9.667,1572.0,43625,1.46,29880
2016,월곡1동,성북구,22129,3649.0,5767,2942.0,795.0,21.3,19.3,90.9,1376,5062.0,11.63,699,970.0,5.0,9.917,1184.0,28450,0.81,35123
2016,월곡2동,성북구,17045,3227.0,3908,1989.0,596.0,14.9,19.0,127.4,1594,7909.0,13.05,590,628.0,5.0,8.25,930.0,21147,1.36,15549
2016,장위1동,성북구,18992,3175.0,3377,2031.0,702.0,12.4,20.0,160.5,1028,2643.0,8.95,1230,467.0,1.0,10.75,1032.0,22573,0.7,32247
2016,장위2동,성북구,17017,3274.0,2960,1720.0,811.0,12.2,23.2,190.8,1606,5015.0,10.34,998,636.0,3.0,10.25,998.0,20533,0.67,30646
2016,장위3동,성북구,10979,2107.0,1947,1315.0,477.0,15.2,21.2,139.8,804,3480.0,7.96,618,459.0,4.0,10.917,688.0,13226,0.65,20348
2016,석관동,성북구,28743,5206.0,5387,3187.0,1186.0,13.1,20.2,154.4,2163,9539.0,12.44,1055,773.0,4.0,9.667,1640.0,35073,1.73,20273
2016,풍납1동,송파구,14664,3538.0,3093,1273.0,549.0,12.6,18.2,145.2,770,2443.0,11.04,451,358.0,1.0,9.833,712.0,18034,0.77,23421
2016,풍납2동,송파구,20395,5110.0,5173,1817.0,484.0,17.5,14.5,82.9,1182,15395.0,11.0,393,1237.0,5.0,9.417,827.0,25842,1.59,16253
2016,방이1동,송파구,12689,3502.0,2982,1174.0,257.0,15.9,12.8,80.5,1326,12889.0,14.25,175,287.0,2.0,8.083,417.0,16358,0.5,32716
2016,방이2동,송파구,21189,4205.0,4870,1906.0,541.0,11.5,12.7,110.5,2969,22135.0,15.8,390,532.0,6.0,7.8329999999999975,835.0,25446,0.8,31808
2016,오륜동,송파구,14598,5297.0,3245,1195.0,191.0,19.8,12.7,63.9,516,4514.0,8.14,5,113.0,6.0,14.167,311.0,19714,3.17,6219
2016,송파1동,송파구,21989,4692.0,5342,2029.0,465.0,11.8,12.6,106.4,2487,13710.0,11.5,337,611.0,7.0,9.167,665.0,26717,0.79,33819
2016,송파2동,송파구,17044,4822.0,4161,1594.0,279.0,16.6,13.2,79.5,936,6088.0,13.35,234,331.0,2.0,8.334,523.0,21974,0.53,41460
2016,잠실4동,송파구,23128,6188.0,7727,1459.0,414.0,25.4,13.8,54.3,503,2071.0,16.7,25,749.0,4.0,7.9170000000000025,618.0,30534,1.56,19573
2016,잠실6동,송파구,13979,4626.0,3029,1062.0,253.0,17.9,15.7,87.5,2493,39676.0,12.56,19,554.0,18.0,8.833,342.0,17689,2.79,6340
2016,거여1동,송파구,11837,3129.0,2798,1169.0,371.0,15.7,16.1,102.9,881,3041.0,12.15,373,691.0,4.0,9.25,619.0,14774,0.51,28969
2016,거여2동,송파구,17544,4158.0,4721,1561.0,637.0,16.1,19.5,120.9,951,4152.0,8.94,541,650.0,3.0,9.667,1000.0,19609,0.53,36998
2016,마천1동,송파구,18270,4042.0,4367,1617.0,816.0,16.4,21.3,130.2,948,2165.0,12.66,1021,523.0,1.0,9.25,1258.0,22912,0.58,39503
2016,마천2동,송파구,17552,3806.0,4263,1515.0,623.0,13.3,19.8,149.1,1373,4414.0,11.65,890,799.0,2.0,9.417,1145.0,21128,0.89,23739
2016,오금동,송파구,29622,7297.0,7512,2639.0,742.0,13.5,14.7,108.6,2427,16661.0,11.54,599,820.0,6.0,9.083,1187.0,37069,1.65,22466
2016,가락본동,송파구,22647,5057.0,5808,2076.0,500.0,13.2,12.3,93.1,3598,28777.0,13.67,276,671.0,10.0,7.999,761.0,28395,1.13,25128
2016,가락2동,송파구,26433,6699.0,7757,2500.0,408.0,18.9,11.7,61.8,1909,10539.0,12.52,311,1248.0,6.0,8.417,898.0,35064,0.96,36525
2016,문정1동,송파구,17613,4469.0,4534,1588.0,310.0,13.4,12.8,95.0,1381,8917.0,14.05,193,480.0,3.0,7.999,578.0,21660,0.56,38679
2016,장지동,송파구,27317,6081.0,7704,2625.0,663.0,18.6,13.4,71.8,1426,10324.0,12.76,916,1053.0,3.0,8.25,1477.0,35834,1.37,26156
2016,위례동,송파구,8596,1778.0,3155,662.0,112.0,31.5,8.0,25.5,329,2815.0,58.36,33,621.0,3.0,3.3339999999999996,454.0,17338,2.55,6799
2016,석촌동,송파구,28410,0.0,6719,2632.0,772.0,12.6,12.8,101.3,2663,13767.0,12.96,622,956.0,8.0,8.583,1094.0,35420,0.95,37284
2016,삼전동,송파구,27891,0.0,7055,2365.0,643.0,12.9,11.7,90.4,2050,14868.0,15.37,688,1043.0,4.0,7.999,987.0,33851,0.95,35633
2016,가락1동,송파구,803,0.0,154,75.0,14.0,13.5,15.4,114.6,2865,10639.0,4.08,2,165.0,5.0,14.75,22.0,918,1.34,685
2016,문정2동,송파구,15579,0.0,3755,1283.0,287.0,12.2,15.0,122.5,3823,24211.0,18.18,42,223.0,12.0,8.25,464.0,24043,2.2,10929
2016,잠실본동,송파구,24668,0.0,5937,1958.0,601.0,10.8,12.1,111.3,3149,22442.0,18.45,464,732.0,9.0,7.5,838.0,30187,0.94,32114
2016,잠실2동,송파구,25757,0.0,7011,1995.0,382.0,31.1,10.2,32.9,821,4616.0,18.15,14,478.0,8.0,5.999,550.0,36853,2.18,16905
2016,잠실3동,송파구,27709,0.0,6679,2126.0,548.0,21.5,15.6,72.9,1580,10198.0,16.33,28,523.0,11.0,7.25,713.0,37067,1.49,24877
2016,잠실7동,송파구,8280,0.0,1726,545.0,219.0,17.0,22.0,129.5,199,1194.0,9.55,4,595.5,4.0,11.917,204.0,10516,0.6,17527
2016,목1동,양천구,23553,5982.0,7560,0.0,363.0,23.8,10.0,41.9,2943,20725.0,14.17,180,399.0,14.0,7.25,685.0,32960,1.41,23376
2016,목2동,양천구,25248,5472.0,8047,0.0,602.0,14.1,12.4,88.0,1139,4094.0,12.47,523,801.0,2.0,10.75,1007.0,31956,1.03,31025
2016,목3동,양천구,17511,3943.0,4993,0.0,529.0,13.1,14.7,112.5,1242,4644.0,12.48,646,551.0,4.0,9.5,836.0,22005,0.53,41519
2016,목4동,양천구,20944,4275.0,6661,0.0,527.0,16.1,12.1,75.0,1326,3853.0,12.9,500,726.0,3.0,9.334,867.0,27940,0.57,49018
2016,목5동,양천구,31232,8975.0,10160,0.0,443.0,23.6,9.9,42.0,1525,10258.0,11.67,13,697.0,9.0,8.25,730.0,43987,1.81,24302
2016,신정1동,양천구,13381,3709.0,4343,0.0,351.0,21.4,13.0,60.7,1099,4929.0,13.28,222,352.0,5.0,9.083,550.0,21854,0.7,31220
2016,신정2동,양천구,16568,3697.0,5695,0.0,419.0,18.0,12.9,71.7,1104,3612.0,12.05,426,431.0,1.0,8.833,743.0,21492,0.52,41331
2016,신정6동,양천구,19120,5336.0,6637,0.0,258.0,20.2,9.9,49.0,738,5769.0,13.82,19,468.0,7.0,8.667,471.0,25918,0.96,26998
2016,신정7동,양천구,24338,6269.0,7645,0.0,914.0,15.9,16.6,104.4,991,4481.0,10.9,1120,798.0,2.0,11.583,1362.0,31435,1.21,25979
2016,신월1동,양천구,19416,4301.0,3521,1902.0,816.0,12.8,17.8,138.9,1775,5063.0,12.45,1135,1069.0,3.0,10.917,1222.0,23328,0.65,35889
2016,신월2동,양천구,18324,4789.0,4039,1910.0,528.0,16.3,17.1,104.7,1239,3984.0,7.34,567,872.0,2.0,13.167,1013.0,23542,0.61,38593
2016,신월3동,양천구,14433,3033.0,2707,1278.0,755.0,13.9,17.6,126.7,958,4277.0,8.98,1036,551.0,1.0,11.917,901.0,18276,0.87,21007
2016,신월4동,양천구,15508,4250.0,3670,1489.0,353.0,20.1,16.7,83.2,1164,3745.0,9.19,267,916.0,1.0,12.5,875.0,20009,0.52,38479
2016,신월5동,양천구,13214,3272.0,2740,1427.0,377.0,16.5,15.1,91.3,1010,4422.0,10.79,456,520.0,1.0,10.5,745.0,16391,0.69,23755
2016,신월6동,양천구,9410,2331.0,2092,788.0,172.0,15.3,17.5,114.7,1460,3231.0,3.56,157,423.0,2.0,22.583000000000002,326.0,7947,0.41,19383
2016,신월7동,양천구,19210,4692.0,4359,1974.0,755.0,14.5,19.1,132.2,1391,5695.0,8.99,656,936.0,2.0,12.167,1129.0,23493,1.19,19742
2016,신정3동,양천구,40676,9530.0,10287,4113.0,1012.0,20.3,15.0,74.1,1882,9536.0,7.55,1440,1648.0,1.0,12.667,2205.0,52998,2.72,19485
2016,신정4동,양천구,28911,6351.0,6303,3310.0,1004.0,12.8,16.5,129.5,3122,14941.0,12.97,943,1134.0,8.0,8.833,1533.0,36314,1.01,35954
2016,영등포본동,영등포구,19311,4862.0,4786,1549.0,1010.0,13.7,16.6,121.2,1470,5715.0,14.63,653,497.0,4.0,9.167,1033.0,26350,1.02,25833
2016,영등포동,영등포구,16828,3509.0,3611,1009.0,1240.0,7.7,16.6,215.9,6524,39392.0,10.91,1089,467.0,19.0,10.583,979.0,20933,1.26,16613
2016,당산1동,영등포구,17819,4426.0,4951,1152.0,740.0,12.6,17.2,136.5,3183,18621.0,11.72,336,753.0,6.0,9.25,808.0,21260,0.75,28347
2016,당산2동,영등포구,29153,7214.0,8847,1866.0,686.0,14.7,13.6,92.4,2306,21446.0,13.23,144,841.0,6.0,8.667,943.0,36518,1.55,23560
2016,도림동,영등포구,16691,3625.0,4226,1085.0,802.0,12.0,15.9,132.7,984,3334.0,8.64,506,447.0,1.0,10.417,902.0,23089,0.89,25943
2016,문래동,영등포구,24532,6703.0,7562,1577.0,832.0,22.2,17.0,76.5,5403,40679.0,9.98,202,838.0,9.0,11.334000000000001,909.0,31830,1.49,21362
2016,양평1동,영등포구,13913,3318.0,3960,922.0,540.0,16.0,17.0,106.6,3246,23475.0,5.7,216,484.0,3.0,12.833,745.0,17333,0.88,19697
2016,양평2동,영등포구,17272,4350.0,5243,1083.0,434.0,16.6,12.3,74.0,2154,19830.0,11.51,164,702.0,3.0,9.75,621.0,22602,3.0,7534
2016,신길3동,영등포구,13152,3328.0,2933,970.0,698.0,13.6,18.2,133.5,985,2745.0,9.44,616,476.0,5.0,11.667,797.0,18110,0.48,37729
2016,여의동,영등포구,26595,8150.0,6062,1578.0,991.0,19.3,21.9,113.6,7966,152605.0,13.21,64,2380.0,67.0,9.75,716.0,34013,8.41,4044
2016,신길1동,영등포구,16540,3098.0,3675,1691.0,1022.0,9.8,18.9,193.4,1176,6721.0,8.16,650,522.0,2.0,11.167,932.0,21836,0.66,33085
2016,신길4동,영등포구,9853,2006.0,2188,1123.0,524.0,10.7,20.0,186.3,491,1691.0,8.76,494,544.0,1.0,12.167,550.0,11556,0.35,33017
2016,신길5동,영등포구,12195,2395.0,2516,1425.0,548.0,11.2,18.2,162.5,655,3031.0,9.77,466,240.0,4.0,12.083,671.0,15326,0.47,32609
2016,신길6동,영등포구,17836,3614.0,4442,2150.0,713.0,13.4,17.7,131.6,1277,4697.0,9.48,349,872.0,1.0,10.917,857.0,21453,0.68,31549
