,읍면동명,자치구,선거인수,새누리당,민주통합당,통합진보당,독거노인수,유년부양비,노년부양비,노령화지수,사업체수,종사자수,사업체 창업률,기초수급자인원수,보육시설,금융기관,사업체 평균연령,장애등급별 장애인현황
209,성산1동,마포구,"17,037","3,254","4,855",,454,15.9,14.7,92.2,"1,579","8,483",16.5,430,,,8.167,766.0
210,성산2동,마포구,"31,455","6,849","10,038",,938,22.3,15.0,67.2,"1,660","8,608",11.9,"1,590",,,8.417,1968.0
211,상암동,마포구,"23,905","5,546","7,912",,376,31.3,13.4,42.6,"1,639","27,067",17.6,588,,,6.082999999999998,1286.0
212,충현동,서대문구,"17,340","4,335","4,836",,173,12.9,17.9,138.4,"1,613","20,424",14.1,408,,,10.417,786.0
213,천연동,서대문구,"16,082","4,549","5,297",,297,19.4,18.7,96.4,793,"2,488",14.2,535,,,10.167,850.0
214,북아현동,서대문구,"9,303","2,163","2,823",,942,13.4,16.9,126.0,674,"1,795",9.9,289,,,11.083,461.0
215,신촌동,서대문구,"15,953","3,285","4,592",,330,10.6,11.3,106.7,"3,732","30,867",19.3,496,,,6.667000000000002,549.0
216,연희동,서대문구,"33,920","8,811","10,403",,869,14.9,17.2,115.1,"2,022","9,556",11.8,611,,,10.334,1527.0
217,홍제1동,서대문구,"22,327","5,981","7,197",,781,16.7,18.4,109.8,"1,112","4,145",10.4,462,,,10.334,1072.0
218,홍제2동,서대문구,"12,813","3,841","4,093",,366,17.2,17.0,98.8,571,"1,623",14.7,343,,,9.417,626.0
219,홍제3동,서대문구,"16,656","4,485","4,618",,331,15.7,20.7,131.7,"1,207","3,835",12.2,556,,,11.667,952.0
220,홍은1동,서대문구,"21,295","6,205","5,674",,"1,212",17.3,18.8,109.0,980,"2,315",10.2,603,,,11.417,1182.0
221,홍은2동,서대문구,"24,043","6,550","5,978",,867,16.3,17.1,104.7,"1,130","5,853",13.0,784,,,10.833,1263.0
222,남가좌1동,서대문구,"3,510",875,850,,356,14.3,22.3,155.7,644,"1,179",3.1,168,,,12.917,166.0
223,남가좌2동,서대문구,"24,750","6,669","6,630",,709,16.6,18.1,109.2,"1,489","4,110",12.2,724,,,9.833,1460.0
224,북가좌1동,서대문구,"8,303","2,281","2,310",,847,21.0,14.9,70.8,461,"3,218",11.7,267,,,12.833,559.0
225,북가좌2동,서대문구,"27,616","7,066","7,787",,720,17.3,16.6,95.9,"2,225","6,278",8.0,843,,,14.583,1448.0
226,잠원동,서초구,"28,692","9,465","5,017",,617,20.6,10.2,49.8,"2,231","15,673",14.2,172,,,7.417000000000002,689.0
227,반포본동,서초구,"9,808","3,930","1,564",,200,25.8,16.5,63.8,644,"2,296",13.2,9,,,9.417,241.0
228,반포1동,서초구,"26,897","7,849","4,636",,518,19.2,9.4,49.1,"1,524","9,872",20.8,196,,,6.417000000000002,647.0
229,반포2동,서초구,"16,792","6,769","2,788",,256,26.8,13.3,49.8,405,"1,990",13.3,13,,,8.75,365.0
230,반포3동,서초구,"18,264","6,554","3,250",,391,25.1,12.2,48.6,882,"5,766",12.5,18,,,9.75,452.0
231,반포4동,서초구,"15,921","5,359","3,045",,295,21.3,11.6,54.4,"3,325","28,714",15.0,56,,,8.667,392.0
232,방배본동,서초구,"16,900","5,534","3,395",,349,20.7,13.5,65.1,"1,585","11,363",15.0,162,,,7.25,517.0
233,방배1동,서초구,"13,860","4,127","2,921",,301,15.0,13.2,87.7,"1,602","14,976",14.0,176,,,7.999,490.0
234,방배4동,서초구,"20,138","6,026","4,449",,450,18.4,13.5,73.2,"2,315","15,252",14.7,213,,,7.917000000000002,678.0
235,서초1동,서초구,"17,160","5,970","3,473",,371,16.8,12.1,72.1,"3,138","28,304",13.6,226,,,8.25,479.0
236,서초2동,서초구,"18,437","6,993","3,496",,310,19.7,12.0,60.7,"4,131","46,119",15.8,76,,,7.832999999999998,463.0
237,서초3동,서초구,"25,215","8,696","4,984",,565,13.9,13.3,95.1,"6,695","63,373",12.3,192,,,8.334,707.0
238,서초4동,서초구,"23,178","9,779","3,665",,362,24.9,12.2,48.7,"2,658","26,148",17.5,32,,,6.999,475.0
239,방배2동,서초구,"22,334","6,364","5,900",,527,14.2,13.6,95.5,"1,880","16,233",11.2,339,,,8.083,961.0
240,방배3동,서초구,"21,108","7,561","4,442",,485,14.4,13.5,93.8,"1,124","10,357",11.4,267,,,9.917,641.0
241,양재1동,서초구,"23,820","6,971","5,980",,604,20.0,13.6,67.7,"3,070","30,622",12.7,"1,537",,,8.5,1390.0
242,양재2동,서초구,"18,779","4,409","4,906",,410,16.4,10.3,62.9,"4,942","45,417",13.1,368,,,8.0,710.0
243,내곡동,서초구,"4,923","1,618",865,,235,13.4,23.3,173.5,451,"4,487",6.4,621,,,12.999,405.0
244,금호1가동,성동구,"12,953","3,306","3,978",,424,17.2,16.5,95.6,596,"1,814",15.8,544,,,,746.0
245,금호2.3가동,성동구,"16,535","4,216","4,814",,543,16.4,16.4,99.8,939,"2,427",13.7,543,,,,919.0
246,금호4가동,성동구,"11,926","2,960","3,331",,357,17.5,14.5,83.1,626,"1,971",14.2,324,,,,554.0
247,옥수동,성동구,"17,857","5,364","4,573",,511,17.7,16.5,93.4,710,"2,565",17.9,323,,,,637.0
248,응봉동,성동구,"13,609","3,880","3,841",,323,22.3,15.9,71.4,376,"1,018",10.1,189,,,,573.0
249,성수1가1동,성동구,"14,348","3,512","4,061",,364,17.2,11.8,68.7,"1,300","5,617",10.9,387,,,,695.0
250,성수1가2동,성동구,"15,289","3,759","4,788",,387,14.7,12.0,81.6,"1,749","11,166",10.2,272,,,,682.0
251,성수2가1동,성동구,"17,212","4,012","4,393",,519,13.8,12.7,91.8,"2,207","13,272",11.3,537,,,,894.0
252,성수2가3동,성동구,"10,014","2,694","2,761",,268,13.7,14.1,103.0,"4,660","42,946",10.4,154,,,,467.0
253,왕십리도선동,성동구,"10,769","2,930","2,579",,435,12.7,18.1,142.6,"1,579","8,455",12.1,563,,,,638.0
254,왕십리2동,성동구,"13,844","3,445","3,891",,384,17.1,14.6,85.5,750,"2,162",11.2,363,,,,728.0
255,행당1동,성동구,"14,467","3,960","3,742",,505,15.2,15.4,101.3,"1,352","8,227",16.2,327,,,,723.0
256,행당2동,성동구,"20,758","5,935","6,282",,434,23.4,14.2,60.8,533,"1,872",14.6,521,,,,937.0
257,마장동,성동구,"20,423","6,038","5,464",,606,16.7,14.8,88.7,"3,140","12,260",11.0,650,,,,1196.0
258,사근동,성동구,"9,265","2,272","2,560",,228,8.9,13.4,151.1,998,"10,177",12.7,170,,,,471.0
259,송정동,성동구,"10,134","2,326","2,537",,325,13.7,12.7,92.8,716,"2,581",8.5,491,,,,559.0
260,용답동,성동구,"13,934","3,059","3,766",,482,12.6,14.6,116.5,"2,019","11,464",11.9,742,,,,837.0
261,성북동,성북구,"15,914",,"4,056",,674,15.0,19.2,128.0,"1,040","5,608",11.1,370,,,10.917,683.0
262,삼선동,성북구,"22,229",,"5,924",,791,15.7,15.8,100.6,"1,893","8,666",14.8,781,,,8.667,1095.0
263,동선동,성북구,"13,668",,"3,653",,503,13.0,15.1,116.8,"1,940","7,957",18.0,336,,,7.0,623.0
264,돈암2동,성북구,"17,834",,"4,665",,356,24.9,13.9,55.9,367,"1,797",13.9,239,,,8.583,654.0
265,안암동,성북구,"14,301",,"3,661",,427,10.2,12.7,124.3,"1,310","13,520",14.1,335,,,7.917000000000002,681.0
266,보문동,성북구,"12,132",,"2,984",,454,12.4,16.2,130.4,"1,244","4,287",12.6,380,,,8.75,623.0
267,정릉1동,성북구,"15,915",,"4,518",,430,20.6,16.1,78.2,808,"1,938",13.9,345,,,8.334,744.0
268,정릉2동,성북구,"19,643",,"4,985",,603,19.4,17.3,89.0,901,"2,535",11.0,639,,,9.083,940.0
269,정릉3동,성북구,"14,648",,"3,345",,725,13.6,18.8,138.4,694,"4,427",8.8,678,,,11.5,844.0
270,정릉4동,성북구,"22,191",,"6,147",,696,20.7,16.5,79.6,837,"3,856",13.5,772,,,9.083,1022.0
271,길음1동,성북구,"27,782",,"8,383",,480,27.7,12.4,44.7,"1,116","3,328",14.2,503,,,7.5,1104.0
272,돈암1동,성북구,"13,366","3,635","4,001",,390,17.6,16.2,92.0,365,"1,395",12.1,426,,,7.75,629.0
273,길음2동,성북구,"17,014","3,941","4,605",,700,15.8,16.7,105.6,"1,100","4,255",19.8,330,,,7.082999999999998,994.0
274,종암동,성북구,"33,979","8,755","10,497",,"1,079",19.1,14.9,77.7,"2,104","7,316",13.8,"1,062",,,8.167,1639.0
275,월곡1동,성북구,"22,821","5,323","7,472",,690,21.7,15.4,71.1,"1,440","5,165",8.8,699,,,8.083,1295.0
276,월곡2동,성북구,"17,505","4,396","5,159",,500,17.3,16.3,94.5,"1,517","7,627",16.7,590,,,7.082999999999998,987.0
277,장위1동,성북구,"21,336","4,530","5,417",,634,15.8,15.8,100.0,"1,164","2,660",12.2,"1,230",,,8.417,1175.0
278,장위2동,성북구,"18,863","4,479","4,646",,632,15.2,17.4,114.2,"1,657","5,127",13.2,998,,,8.75,1036.0
279,장위3동,성북구,"15,608","3,862","4,085",,564,16.5,17.7,106.7,"1,233","4,548",12.4,618,,,8.75,946.0
280,석관동,성북구,"31,271","7,449","8,658",,"1,071",15.1,16.2,107.1,"2,331","7,042",11.5,"1,055",,,7.917000000000002,1793.0
281,풍납1동,송파구,"15,802","3,646","4,288",,457,14.6,13.7,94.1,813,"2,320",11.6,451,,,10.167,779.0
282,풍납2동,송파구,"22,736","6,010","6,429",,119,19.1,11.1,58.1,"1,210","14,637",11.6,393,,,9.917,888.0
283,방이1동,송파구,"13,136","4,038","3,357",,231,17.8,10.2,57.5,"1,290","8,988",15.7,175,,,7.334,488.0
284,방이2동,송파구,"21,322","4,461","5,551",,468,13.3,10.3,77.0,"2,849","21,109",16.5,390,,,7.582999999999998,880.0
285,오륜동,송파구,"15,015","6,694","2,858",,203,20.4,9.3,45.7,521,"4,111",7.3,5,,,13.5,355.0
286,송파1동,송파구,"22,107","5,093","5,995",,463,14.6,10.1,69.6,"2,467","11,042",11.8,337,,,8.75,739.0
287,송파2동,송파구,"16,960","5,562","4,284",,330,17.9,10.0,55.6,893,"4,614",13.7,234,,,8.5,603.0
288,잠실4동,송파구,"24,293","9,000","5,865",,361,23.7,11.1,46.8,473,"1,890",14.8,25,,,8.5,713.0
289,잠실6동,송파구,"13,670","5,030","2,656",,523,18.5,13.0,70.3,"1,971","26,355",10.9,19,,,9.999,374.0
290,거여1동,송파구,"12,274","3,825","3,139",,294,19.2,11.9,62.2,788,"2,665",12.7,373,,,9.999,633.0
291,거여2동,송파구,"22,177","6,242","5,798",,704,20.8,13.6,65.6,"1,243","4,283",10.7,541,,,10.417,1294.0
292,마천1동,송파구,"19,090","4,843","5,003",,623,19.6,15.3,78.4,923,"2,106",8.8,"1,021",,,10.917,1207.0
293,마천2동,송파구,"18,142","4,678","4,670",,582,16.1,15.1,93.4,"1,365","4,128",10.5,890,,,10.334,1137.0
294,오금동,송파구,"30,549","9,364","7,580",,726,16.3,11.7,71.7,"3,211","15,708",10.9,599,,,12.417,1263.0
295,가락본동,송파구,"23,368","6,670","6,086",,484,15.7,9.5,60.5,"3,451","29,940",17.0,276,,,7.5,818.0
296,가락2동,송파구,"27,049","8,728","7,299",,419,20.9,8.9,42.5,"1,871","9,247",14.0,311,,,8.083,940.0
297,문정1동,송파구,"17,961","5,700","4,467",,319,15.9,9.9,62.3,"1,425","7,913",13.3,193,,,7.667000000000002,634.0
298,장지동,송파구,"28,385","7,275","8,381",,592,21.8,10.5,48.1,"1,465","10,267",13.9,916,,,8.833,1572.0
299,석촌동,송파구,"28,608","5,435","8,438",,550,15.0,10.4,68.9,"2,801","14,862",14.4,622,,,8.0,1119.0
300,삼전동,송파구,"28,422","5,297","8,252",,529,15.0,8.9,59.3,"2,035","10,220",15.5,688,,,8.083,1016.0
301,가락1동,송파구,"12,385","2,813","3,629",,199,10.6,13.2,124.1,"3,432","10,371",4.0,2,,,12.75,254.0
302,문정2동,송파구,"13,009","5,674","2,492",,293,15.8,17.4,110.2,"2,044","10,279",22.7,42,,,5.334,373.0
303,잠실본동,송파구,"24,971","5,126","6,781",,550,13.1,9.5,72.7,"3,150","17,312",17.1,464,,,7.417000000000002,902.0
304,잠실2동,송파구,"26,400","8,691","7,032",,256,31.3,8.5,27.0,713,"3,534",27.1,14,,,6.167000000000002,640.0
305,잠실3동,송파구,"28,996","11,403","6,574",,199,21.2,11.8,55.4,"1,167","8,329",18.2,28,,,8.0,783.0
306,잠실7동,송파구,"8,426","3,977","1,496",,453,19.5,18.0,92.3,200,970,14.5,4,,,10.833,211.0
307,목1동,양천구,"23,861","7,690","6,804",,331,24.3,8.2,33.6,"2,543","21,035",17.4,180,,,6.582999999999998,726.0
308,목2동,양천구,"24,944","6,045","7,375",,575,16.1,10.8,67.3,"1,174","3,613",14.8,523,,,9.25,1020.0
309,목3동,양천구,"18,743","4,620","5,213",,572,14.6,11.8,80.6,"1,241","3,535",16.0,646,,,8.25,920.0
310,목4동,양천구,"21,006","5,086","6,133",,414,20.2,9.9,48.8,"1,365","3,931",14.9,500,,,8.083,910.0
311,목5동,양천구,"32,501","12,059","8,850",,521,24.3,8.4,34.5,"1,452","8,977",16.6,13,,,6.917000000000002,781.0
312,신정1동,양천구,"15,102","4,904","4,346",,294,23.1,10.6,45.9,"1,131","4,600",13.7,222,,,8.417,508.0
313,신정2동,양천구,"16,674","4,612","5,179",,357,19.2,10.3,53.8,"1,121","3,727",13.6,426,,,7.832999999999998,794.0
314,신정6동,양천구,"19,398","6,726","5,842",,266,22.8,8.2,36.0,693,"5,128",18.2,19,,,7.667000000000002,537.0
315,신정7동,양천구,"25,346","7,470","7,544",,714,18.4,13.2,71.8,"1,010","4,457",13.6,"1,120",,,9.083,1388.0
316,신월1동,양천구,"20,072","4,590","4,593",,599,15.1,12.7,84.0,"1,815","5,352",12.2,"1,135",,,9.334,1280.0
317,신월2동,양천구,"16,319","4,640","3,806",,398,18.1,13.7,75.7,"1,104","3,669",8.5,567,,,11.25,972.0
318,신월3동,양천구,"14,785","3,213","3,175",,548,14.5,13.9,95.7,986,"3,917",11.7,"1,036",,,9.417,933.0
319,신월4동,양천구,"14,932","4,398","3,944",,337,20.9,12.6,60.2,"1,130","3,645",11.5,267,,,11.25,849.0
320,신월5동,양천구,"12,630","3,177","3,202",,318,17.7,12.4,70.1,"1,005","3,585",10.0,456,,,9.083,748.0
321,신월6동,양천구,"10,726","2,883","2,409",,312,14.4,13.2,91.4,"1,591","3,322",2.6,157,,,18.583,582.0
322,신월7동,양천구,"20,108","5,309","5,039",,541,18.4,14.3,77.7,"1,400","5,793",12.1,656,,,10.25,1116.0
323,신정3동,양천구,"43,112","11,516","11,818",,"1,018",23.1,12.0,51.7,"1,954","7,788",9.7,"1,440",,,10.75,2382.0
324,신정4동,양천구,"30,519","7,553","7,929",,746,14.7,12.9,87.4,"3,035","12,728",14.9,943,,,7.917000000000002,1660.0
325,영등포본동,영등포구,"20,648","5,160","6,096",,682,15.2,13.0,85.3,"1,137","4,122",16.3,653,,,8.083,0.0
326,영등포동,영등포구,"16,601","3,963","4,017",,920,10.1,16.1,159.6,"6,215","34,074",11.8,"1,089",,,10.083,0.0
327,당산1동,영등포구,"17,699","4,509","5,406",,567,14.5,15.4,106.3,"3,146","18,431",12.8,336,,,8.667,0.0
328,당산2동,영등포구,"27,636","8,088","8,391",,503,17.1,12.8,74.8,"2,152","16,306",14.0,144,,,7.917000000000002,0.0
329,도림동,영등포구,"15,806","3,439","4,523",,540,11.7,13.4,114.7,979,"2,812",9.5,506,,,8.75,0.0
330,문래동,영등포구,"25,544","7,443","8,425",,621,22.6,14.0,61.9,"4,956","36,952",8.1,202,,,10.917,0.0
331,양평1동,영등포구,"14,031","3,403","4,576",,407,18.3,14.1,77.3,"3,293","22,350",6.5,216,,,10.667,0.0
332,양평2동,영등포구,"17,302","4,493","5,655",,333,20.1,11.0,54.6,"1,896","18,182",13.2,164,,,9.083,0.0
333,신길3동,영등포구,"13,975","3,469","3,872",,497,15.9,15.2,95.5,"1,049","2,560",9.6,616,,,9.833,0.0
334,여의동,영등포구,"27,284","10,603","6,029",,726,19.6,18.7,95.4,"7,544","144,894",15.4,64,,,9.083,0.0
335,신길1동,영등포구,"17,679","3,876","5,144",,710,11.6,15.3,131.8,"1,222","4,110",10.9,650,,,9.167,0.0
336,신길4동,영등포구,"10,703","2,523","3,217",,453,12.8,15.8,122.9,610,"1,928",10.2,494,,,9.833,0.0
337,신길5동,영등포구,"13,962","3,129","3,987",,510,12.3,14.1,114.5,665,"2,300",8.9,466,,,9.417,0.0
338,신길6동,영등포구,"19,199","4,555","5,941",,635,15.0,14.3,95.1,"1,191","3,592",10.9,349,,,8.917,0.0
339,신길7동,영등포구,"12,154","3,602","3,522",,278,18.4,11.7,63.9,631,"3,306",13.6,108,,,8.583,0.0
340,대림1동,영등포구,"13,939","2,956","4,165",,503,11.9,13.9,117.2,"1,214","5,240",12.4,466,,,7.917000000000002,0.0
341,대림2동,영등포구,"14,977","2,972","4,496",,592,10.3,12.2,118.9,"1,358","4,965",16.6,422,,,7.417000000000002,0.0
342,대림3동,영등포구,"23,399","5,335","7,647",,550,14.1,11.7,82.9,"2,899","9,554",11.2,571,,,9.417,0.0
343,후암동,용산구,"16,261","3,551","4,477",,728,15.9,16.9,106.4,802,"5,240",11.6,678,,,10.75,934.0
344,용산2가동,용산구,"10,926","2,529","2,759",,476,13.9,17.2,123.9,484,"2,783",10.1,413,,,11.917,581.0
345,남영동,용산구,"6,925","1,315","1,643",,577,7.7,19.3,250.7,"1,466","15,775",13.4,"1,104",,,9.334,571.0
346,청파동,용산구,"19,661","3,918","5,265",,434,12.5,14.9,118.8,"1,813","9,725",12.9,651,,,10.167,926.0
347,원효로1동,용산구,"10,415","2,593","2,955",,762,16.4,14.7,89.3,"1,695","7,383",11.9,222,,,8.334,463.0
348,원효로2동,용산구,"12,430","3,541","3,502",,705,19.6,16.8,85.6,"1,173","6,786",11.1,322,,,8.999,548.0
349,효창동,용산구,"9,053","2,462","2,545",,346,18.2,17.0,93.5,499,"2,577",10.8,138,,,10.083,409.0
350,용문동,용산구,"10,627","2,887","3,116",,371,19.1,16.7,87.5,666,"1,662",11.6,246,,,8.417,482.0
351,한강로동,용산구,"13,392","4,101","2,497",,430,13.2,19.6,148.8,"5,172","33,316",12.6,269,,,7.832999999999998,642.0
352,이촌1동,용산구,"20,761","8,149","3,687",,258,27.9,17.4,62.6,815,"3,553",12.6,37,,,10.583,552.0
353,이촌2동,용산구,"8,691","2,629","2,361",,297,16.7,20.3,121.9,345,813,3.2,94,,,12.917,410.0
354,이태원1동,용산구,"7,484","1,858","1,330",,660,11.7,18.9,161.8,"1,625","7,153",14.6,157,,,8.167,306.0
355,이태원2동,용산구,"9,511","2,410","2,272",,583,13.7,20.9,152.6,557,"2,046",15.1,168,,,10.0,451.0
356,한남동,용산구,"20,701","4,764","4,023",,614,12.8,15.8,123.3,"1,703","15,694",15.9,441,,,8.25,798.0
357,서빙고동,용산구,"11,176","4,178","1,958",,366,20.7,18.4,88.9,383,"4,161",8.1,173,,,11.667,422.0
358,보광동,용산구,"15,008","3,497","3,349",,327,12.5,16.7,134.3,806,"1,774",11.2,599,,,10.0,730.0
359,녹번동,은평구,"27,464","5,604","6,682",,"1,093",15.7,17.7,112.9,"1,500","7,024",14.7,888,,,7.999,1404.0
360,응암1동,은평구,"25,129","4,970","6,237",,861,20.3,16.1,79.4,"2,115","7,517",11.1,689,,,11.0,1350.0
361,응암2동,은평구,"18,754","3,749","4,269",,725,19.2,16.4,85.3,804,"2,180",13.1,681,,,9.75,1088.0
362,응암3동,은평구,"22,537","4,272","5,065",,935,15.1,18.5,121.9,"1,892","4,906",12.7,"1,252",,,8.833,1270.0
363,증산동,은평구,"17,111","3,876","4,482",,515,17.4,16.5,95.2,"1,127","3,917",14.3,502,,,9.083,886.0
364,수색동,은평구,"16,381","3,931","4,085",,697,15.4,18.4,119.6,859,"2,550",8.6,682,,,10.167,1011.0
365,신사1동,은평구,"22,293","4,699","5,979",,544,17.2,14.7,85.6,"1,208","3,569",11.9,704,,,8.334,1161.0
366,신사2동,은평구,"18,338","3,810","4,741",,536,18.2,14.6,80.3,858,"2,707",12.5,765,,,9.167,954.0
367,갈현2동,은평구,"22,210","6,120",,"5,596",596,17.3,14.1,81.5,"1,535","5,927",17.9,"1,002",,,7.5,1055.0
368,구산동,은평구,"26,754","7,315",,"6,225",677,17.3,16.3,94.3,"1,153","5,491",11.3,962,,,9.0,2409.0
369,갈현1동,은평구,"21,277","5,398",,"5,524",755,15.0,15.7,104.6,"1,513","5,562",17.5,"1,293",,,7.082999999999998,1104.0
370,진관동,은평구,"34,756","11,096",,"10,704",576,30.3,14.9,49.0,885,"4,228",21.6,716,,,5.582999999999998,1819.0
371,불광1동,은평구,"33,475","9,228",,"9,430","1,108",18.2,16.5,91.0,"1,611","6,304",17.6,"1,064",,,7.75,1583.0
372,불광2동,은평구,"25,285","6,442",,"6,094","1,102",13.9,17.9,128.9,"1,330","3,919",14.5,"1,405",,,9.334,1461.0
373,대조동,은평구,"25,591","6,268",,"6,560",949,15.8,16.8,106.5,"2,559","7,450",14.9,"1,222",,,7.667000000000002,1332.0
374,역촌동,은평구,"38,494","8,958",,"10,107","1,047",18.0,14.8,82.1,"2,376","7,421",14.6,"1,506",,,7.582999999999998,2018.0
375,청운효자동,종로구,"11,696","3,355","3,712",,455,20.0,19.0,94.9,794,"5,234",8.8,188,,,11.667,630.0
376,사직동,종로구,"8,499","2,806","2,119",,378,15.4,21.0,136.3,"3,437","45,313",11.7,102,,,9.833,358.0
377,삼청동,종로구,"2,831",902,755,,175,14.3,24.8,173.0,611,"4,646",17.3,50,,,9.833,134.0
378,부암동,종로구,"9,022","2,624","2,539",,314,15.8,19.5,123.2,502,"3,432",11.4,140,,,11.25,367.0
379,평창동,종로구,"15,744","5,596","3,746",,486,15.9,18.4,115.5,636,"2,499",15.3,124,,,9.917,611.0
380,무악동,종로구,"6,628","1,995","2,106",,238,21.3,18.8,88.2,610,"1,489",5.1,129,,,10.833,326.0
381,교남동,종로구,"7,552","1,654","2,085",,386,13.9,21.1,152.4,550,"4,477",7.6,136,,,12.583,426.0
382,가회동,종로구,"4,575","1,306","1,336",,205,15.2,21.6,141.9,547,"9,661",11.3,47,,,10.667,204.0
383,종로1.2.3.4가동,종로구,"7,318","1,794","1,618",,757,7.6,24.3,318.5,"15,825","92,396",9.1,563,,,10.833,436.0
384,종로5·6가동,종로구,"5,245","1,186","1,412",,331,10.1,19.6,193.4,"7,492","24,594",10.2,228,,,,
385,이화동,종로구,"7,830","1,613","2,448",,286,11.7,14.8,126.2,"1,077","13,368",13.3,184,,,9.334,346.0
386,혜화동,종로구,"9,995","2,705","3,227",,519,11.9,14.9,125.3,"1,670","9,144",17.2,218,,,8.334,631.0
387,명륜3가동,종로구,"5,464","1,125","1,944",,,,,,,,,,,,,
388,창신1동,종로구,"5,794","1,095","1,719",,376,10.0,16.4,164.1,"2,257","5,799",11.0,332,,,9.583,350.0
389,창신2동,종로구,"9,488","1,572","3,225",,394,11.5,15.6,135.2,860,"2,055",10.6,380,,,9.25,588.0
390,창신3동,종로구,"6,726","1,507","2,308",,198,17.4,15.4,88.5,274,728,9.1,183,,,8.917,366.0
391,숭인1동,종로구,"6,099","1,247","1,864",,255,14.5,15.6,107.5,530,"1,744",13.8,210,,,8.167,314.0
392,숭인2동,종로구,"8,007","1,599","2,319",,501,10.3,19.1,184.6,"1,814","6,278",10.8,303,,,8.917,508.0
393,소공동,중구,"1,142",273,309,,171,13.5,12.0,88.9,"3,688","61,763",8.9,16,,,11.334,47.0
394,회현동,중구,"5,212","1,321","1,027",,212,8.8,24.6,278.9,"9,676","50,265",6.5,486,,,10.083,391.0
395,명동,중구,"3,080",756,730,,323,8.0,19.5,244.2,"7,194","112,011",10.8,57,,,10.083,142.0
396,필동,중구,"4,035","1,011","1,042",,54,10.6,18.8,177.1,"3,261","24,463",5.7,94,,,9.334,196.0
397,장충동,중구,"4,799","1,100","1,317",,190,10.6,14.9,140.3,864,"8,835",8.0,94,,,11.0,228.0
398,광희동,중구,"5,082","1,351","1,090",,468,8.5,18.7,220.2,"10,151","38,188",9.2,122,,,8.917,272.0
399,을지로동,중구,"1,861",483,319,,448,7.8,27.0,345.8,"9,689","27,060",6.5,84,,,11.75,118.0
400,신당1동,중구,"6,836","1,506","1,702",,402,9.6,14.7,153.3,"11,868","26,506",12.1,,,,5.917000000000002,427.0
401,신당2동,중구,"13,745","3,061","3,865",,210,13.7,16.6,121.2,"1,175","9,590",11.9,,,,9.667,733.0
402,신당3동,중구,"16,086","4,391","4,553",,362,17.0,19.2,113.1,821,"3,008",9.6,,,,9.583,955.0
403,신당4동,중구,"12,792","3,577","3,775",,478,17.5,17.9,102.5,703,"3,535",8.5,,,,10.083,684.0
404,신당5동,중구,"8,346","1,867","2,418",,665,15.4,16.6,107.8,"1,064","3,198",12.9,266,,,8.583,511.0
405,신당6동,중구,"9,301","2,622","2,653",,506,17.6,15.3,86.6,882,"3,590",17.7,,,,8.0,448.0
406,황학동,중구,"10,553","2,450","2,743",,365,12.8,15.1,118.2,"1,985","5,951",7.4,381,,,10.167,587.0
407,중림동,중구,"10,370","2,495","2,972",,244,14.1,19.7,139.6,"1,286","8,674",10.0,431,,,10.5,557.0
408,면목본동,중랑구,"30,294","3,478","6,225",,935,13.8,13.7,99.2,"2,421","6,636",13.9,"1,423",,,7.832999999999998,1794.0
409,면목2동,중랑구,"22,750","2,695","4,577",,717,16.0,13.8,86.4,"2,027","6,030",13.6,937,,,8.25,1326.0
410,면목3.8동,중랑구,"24,415","2,735","5,191",,821,13.5,15.1,111.6,"2,986","8,174",11.6,"1,107",,,9.417,1357.0
411,면목4동,중랑구,"18,766","2,283","3,880",,692,15.3,14.5,94.9,"1,065","3,433",11.6,"1,110",,,8.417,1388.0
412,면목5동,중랑구,"11,646","1,234","2,542",,363,15.4,14.4,93.6,"1,040","3,596",12.9,407,,,8.5,715.0
413,면목7동,중랑구,"21,400","2,437","4,537",,605,14.6,14.4,99.1,"1,469","3,786",11.7,649,,,8.667,1102.0
414,상봉2동,중랑구,"15,945","2,236","3,190",,601,11.1,14.7,132.6,"2,188","9,848",14.1,568,,,7.334,913.0
415,망우3동,중랑구,"15,720","2,007","3,004",,527,15.3,14.6,95.5,"1,091","3,655",15.2,"1,084",,,8.083,925.0
416,상봉1동,중랑구,"19,779","4,512","4,858",,500,18.8,12.8,68.5,962,"5,306",12.2,"1,174",,,8.667,1430.0
417,중화1동,중랑구,"17,247","3,902","4,338",,429,16.3,12.9,79.5,"1,088","4,125",12.8,488,,,8.334,913.0
418,중화2동,중랑구,"26,137","4,909","5,468",,"1,121",11.3,15.4,136.1,"2,295","7,560",14.3,"1,332",,,8.334,1651.0
419,묵1동,중랑구,"28,508","6,999","6,981",,643,17.3,13.9,80.3,"1,478","5,736",16.6,646,,,8.167,1419.0
420,묵2동,중랑구,"16,465","3,577","3,795",,551,15.4,15.0,97.4,"1,774","5,399",12.3,609,,,8.833,955.0
421,망우본동,중랑구,"27,857","6,801","5,666",,"1,099",14.2,14.7,103.6,"2,787","10,966",15.0,"1,265",,,8.0,1826.0
422,신내1동,중랑구,"24,872","6,547","6,560",,438,19.3,14.1,72.9,"1,528","6,806",13.8,863,,,8.75,1384.0
423,신내2동,중랑구,"19,575","4,821","5,452",,546,20.4,13.8,67.3,"1,090","5,557",13.7,"1,041",,,7.667000000000002,1465.0
